OBJECTID	Color	ORIG_FID	MBG_Diameter	Shape_Length	Shape_Area	X	Y	OBJECTID_1	IN_FID	NEAR_FID	NEAR_DIST	NEAR_RANK	OBJECTID_12	Color_1	ORIG_FID_1	RASTERVALU	X_1	Y_1
1015		1015	7.494436955	23.54475202	44.1141969	-5915171.5	1196421.5	372	2	1015	982433.9708	372	1015		1015	-137	-5915171.5	1196421.5
1016		1016	4.671113913	14.67457879	17.13647236	-5915173.5	1196403.375	366	2	1016	982428.6883	366	1016		1016	-137	-5915173.5	1196403.375
1017		1017	4.81246713	15.11906846	18.1903143	-5915183	1196381.625	364	2	1017	982427.3313	364	1017		1017	-137	-5915182.5	1196381.5
1018		1018	6.192176371	19.45355437	30.11536021	-5915190.5	1196389.5	375	2	1018	982437.6085	375	1018		1018	-137	-5915190.5	1196389.375
1019		1019	4.944066443	15.53253533	19.19883323	-5915194	1196396.5	381	2	1019	982444.9037	381	1019		1019	-137	-5915194	1196396.625
1020		1020	3.214384259	10.09801413	8.114505964	-5915198.5	1196391.75	389	2	1020	982447.6417	389	1020		1020	-137	-5915198.5	1196392
1021		1021	3.916046093	12.30261958	12.04440432	-5915201.5	1196391.625	391	2	1021	982450.0289	391	1021		1021	-137	-5915201.5	1196391.625
1022		1022	2.97081504	9.3328332	6.931339064	-5915197	1196410.25	397	2	1022	982455.1086	397	1022		1022	-137	-5915197	1196410.25
1023		1023	5.906165241	18.55492458	27.39734778	-5915187.5	1196373.875	365	2	1023	982427.3904	365	1023		1023	-137	-5915187.5	1196373.75
1024		1024	3.180897838	9.993254169	7.947014453	-5915200.5	1196384.125	387	2	1024	982446.4625	387	1024		1024	-137	-5915201	1196384.125
1025		1025	9.435972489	29.64416981	69.9308361	-5915173	1196381.375	355	2	1025	982417.6502	355	1025		1025	-137	-5915174	1196381.625
1026		1026	6.399256718	20.10370798	32.16195725	-5915275.5	1196327.75	421	2	1026	982489.3183	421	1026		1026	-103	-5915276	1196327.75
1027		1027	6.535206145	20.53107606	33.54390041	-5915286	1196340.875	441	2	1027	982505.5729	441	1027		1027	-103	-5915286	1196340.625
1028		1028	6.209164292	19.5067439	30.28026701	-5915248	1196297.25	390	2	1028	982448.8905	390	1028		1028	-159	-5915248	1196297.625
1029		1029	21.03233625	66.07521222	347.4299624	-5915156	1196548.625	410	2	1029	982475.8631	410	1029		1029	-137	-5915157	1196548.625
1030		1030	8.548390111	26.85559951	57.39312066	-5915183	1196518.875	422	2	1030	982489.4554	422	1030		1030	-137	-5915183	1196519.125
1031		1031	48.69395458	152.9767465	1862.262834	-5915261	1196561.75	552	2	1031	982563.626	552	1031		1031	-137	-5915260	1196559.75
1032		1032	6.42585399	20.18735729	32.43015878	-5915249.5	1196493.25	505	2	1032	982541.5015	505	1032		1032	-137	-5915249.5	1196493.25
1033		1033	26.55420162	83.42233709	553.8024096	-5915309.5	1196584.25	743	2	1033	982637.0986	743	1033		1033	-103	-5915310	1196584
1034		1034	6.482739947	20.36626152	33.00751037	-5915319.5	1196554.75	740	2	1034	982636.0936	740	1034		1034	-103	-5915319.5	1196554.5
1035		1035	7.565311918	23.7670909	44.9512932	-5915332	1196535.75	747	2	1035	982638.4824	747	1035		1035	-103	-5915332	1196535.75
1036		1036	11.03821319	34.67779166	95.69582748	-5915209	1196572.375	497	2	1036	982537.2667	497	1036		1036	-137	-5915208	1196572.125
1037		1037	9.671990481	30.38559814	73.47265193	-5915337	1196441.375	648	2	1037	982598.7427	648	1037		1037	-103	-5915337	1196440.875
1038		1038	8.985373191	28.22846663	63.41101602	-5915346.5	1196436.5	667	2	1038	982605.0305	667	1038		1038	-103	-5915346	1196436.5
1039		1039	10.54716252	33.13518396	87.37132223	-5915327	1196425.875	599	2	1039	982580.6584	599	1039		1039	-103	-5915326.5	1196426.5
1040		1040	10.95603427	34.41956037	94.27591882	-5915311.5	1196411	544	2	1040	982559.3671	544	1040		1040	-103	-5915311.5	1196410.75
1041		1041	11.95363272	37.55323376	112.2237605	-5915375.5	1196386	675	2	1041	982607.497	675	1041		1041	-103	-5915375	1196385.875
1042		1042	6.567533422	20.63240975	33.87583775	-5915394.5	1196382.375	723	2	1042	982626.4076	723	1042		1042	-103	-5915394.5	1196382.625
1043		1043	7.712135941	24.22821758	46.71249519	-5915363.5	1196435.375	715	2	1043	982623.0116	715	1043		1043	-103	-5915364	1196435.875
1044		1044	2.356152555	7.402004532	4.360023492	-5915368	1196421.25	714	2	1044	982621.8867	714	1044		1044	-103	-5915368	1196421.25
1045		1045	3.741299634	11.75370104	10.99358695	-5915360	1196360.125	610	2	1045	982584.8969	610	1045		1045	-103	-5915359.5	1196360.125
1046		1046	7.196023843	22.60682583	40.66954491	-5915292.5	1196399.25	499	2	1046	982538.3302	499	1046		1046	-103	-5915292	1196399.625
1047		1047	4.457862761	14.00463146	15.60750581	-5915299.5	1196408.25	525	2	1047	982549.981	525	1047		1047	-103	-5915299.5	1196408.25
1048		1048	5.231171409	16.43431886	21.49282754	-5915301	1196414	533	2	1048	982554.1996	533	1048		1048	-103	-5915301.5	1196414
1049		1049	3.277353472	10.29626506	8.436252392	-5915297.5	1196399.25	512	2	1049	982544.6195	512	1049		1049	-103	-5915297.5	1196399.25
1050		1050	23.74791367	74.60632061	442.9364091	-5915092.5	1196445.375	313	2	1050	982361.8494	313	1050		1050	-137	-5915091.5	1196446.125
1051		1051	17.50456208	54.99232277	240.6546533	-5915078.5	1196438.5	305	2	1051	982349.5684	305	1051		1051	-137	-5915079.5	1196440.5
1052		1052	18.33486751	57.60066329	264.0250327	-5915074.5	1196427.5	301	2	1052	982339.3454	301	1052		1052	-137	-5915074	1196427.125
1053		1053	15.57504758	48.93076417	190.5259487	-5915075	1196396	295	2	1053	982326.7869	295	1053		1053	-137	-5915074.5	1196396.875
1054		1054	8.359126721	26.26088715	54.87934545	-5915048	1196463.875	298	2	1054	982336.1565	298	1054		1054	-137	-5915048	1196463.875
1055		1055	14.29611835	44.91252239	160.5184766	-5915018.5	1196443.375	286	2	1055	982296.1794	286	1055		1055	-137	-5915019.5	1196443
1056		1056	17.68752631	55.56723422	245.712753	-5914975.5	1196427.125	276	2	1056	982246.3234	276	1056		1056	-137	-5914975.5	1196426.75
1057		1057	15.48728638	48.6548809	188.3835443	-5914991	1196434.875	282	2	1057	982267.322	282	1057		1057	-137	-5914991.5	1196435.125
1058		1058	13.84094274	43.48240081	150.4586517	-5915092	1196499.125	338	2	1058	982392.0114	338	1058		1058	-137	-5915092.5	1196499.25
1059		1059	4.669236161	14.66868411	17.1227079	-5915129	1196529.25	382	2	1059	982444.9166	382	1059		1059	-137	-5915129	1196529.5
1060		1060	9.319290719	29.27760722	68.21208052	-5915154	1196527.25	405	2	1060	982466.5705	405	1060		1060	-137	-5915154	1196527
1061		1061	6.972648938	21.90497289	38.18348607	-5915146.5	1196506.875	393	2	1061	982451.2041	393	1061		1061	-137	-5915146.5	1196507.625
1062		1062	8.10522834	25.46353167	51.59735178	-5915152	1196516.25	400	2	1062	982459.2215	400	1062		1062	-137	-5915152	1196516.25
1063		1063	8.164010163	25.64827658	52.3487737	-5915149.5	1196493.25	386	2	1063	982446.4481	386	1063		1063	-137	-5915149.5	1196492.75
1064		1064	35.00455545	109.96988	962.3601665	-5914910	1196415.625	252	2	1064	982169.7503	252	1064		1064	-137	-5914909	1196417.375
1065		1065	16.86367223	52.97890753	223.3552335	-5914903.5	1196400.75	251	2	1065	982166.5572	251	1065		1065	-137	-5914903.5	1196400
1066		1066	49.40745875	155.218239	1917.236286	-5914876	1196323.375	233	2	1066	982087.8339	233	1066		1066	-137	-5914877.5	1196324
1067		1067	22.55433925	70.85673846	399.5328117	-5914892.5	1196368.625	242	2	1067	982138.1782	242	1067		1067	-137	-5914892.5	1196368.875
1068		1068	40.91026724	128.5231132	1314.475844	-5914877	1196415.375	238	2	1068	982135.67	238	1068		1068	-137	-5914876.5	1196413.125
1069		1069	33.67655574	105.797853	890.7254158	-5914886.5	1196387	243	2	1069	982138.5889	243	1069		1069	-137	-5914887.5	1196388.125
1070		1070	9.246851848	29.04984231	67.15489811	-5914940	1196348.875	256	2	1070	982180.5828	256	1070		1070	-137	-5914940	1196348.5
1071		1071	4.518865815	14.19622888	16.03747977	-5914946.5	1196336.375	260	2	1071	982183.6408	260	1071		1071	-137	-5914946.5	1196336.625
1072		1072	3.943205544	12.38792815	12.21201957	-5914946.5	1196332.875	259	2	1072	982182.463	259	1072		1072	-137	-5914946.5	1196333
1073		1073	4.256373818	13.37189479	14.22905433	-5914942	1196333.375	255	2	1073	982178.331	255	1073		1073	-137	-5914942	1196333.5
1074		1074	6.313477409	19.83413106	31.30520076	-5914935	1196356.5	258	2	1074	982180.9218	258	1074		1074	-137	-5914934.5	1196356.75
1075		1075	7.255150911	22.79296089	41.34201371	-5914908	1196319.875	241	2	1075	982138.0352	241	1075		1075	-137	-5914908	1196319.625
1076		1076	28.68037536	90.10200801	646.0395047	-5914661.5	1196434.25	226	2	1076	981947.321	226	1076		1076	-168	-5914662	1196435.625
1077		1077	65.06106544	204.3952761	3324.542159	-5914707	1196449.375	227	2	1077	981978.203	227	1077		1077	-168	-5914709	1196452
1078		1078	8.767761947	27.54462068	60.37591536	-5914737	1196482.5	229	2	1078	982051.4555	229	1078		1078	-168	-5914737	1196482.375
1079		1079	10.1260194	31.81176721	80.53148871	-5914728.5	1196477	228	2	1079	982040.6128	228	1079		1079	-168	-5914729	1196476.875
1080		1080	10.78710881	33.88877185	91.39065628	-5914738.5	1196495.75	230	2	1080	982057.6193	230	1080		1080	-168	-5914738.5	1196495.5
1081		1081	10.09587377	31.71689111	80.05184731	-5914742.5	1196487	231	2	1081	982058.2821	231	1081		1081	-168	-5914742.5	1196487.125
1082		1082	9.212670532	28.9426215	66.66008549	-5914751.5	1196496.75	232	2	1082	982072.2087	232	1082		1082	-168	-5914751.5	1196496.875
1083		1083	14.6706396	46.08931661	169.0404629	-5914767	1196503.75	234	2	1083	982089.2561	234	1083		1083	-168	-5914768	1196503.75
1084		1084	8.21087543	25.79513963	52.9499924	-5914779	1196509.5	235	2	1084	982104.8154	235	1084		1084	-168	-5914778.5	1196510.25
1085		1085	2.826835793	8.88075693	6.276103584	-5914958.5	1196447.125	277	2	1085	982246.9469	277	1085		1085	-137	-5914958.5	1196447.125
1086		1086	4.603083215	14.46131551	16.64200848	-5914952.5	1196463.875	278	2	1086	982249.3372	278	1086		1086	-137	-5914952.5	1196463.75
1087		1087	7.183120786	22.56630558	40.52388419	-5914948.5	1196450.875	274	2	1087	982237.7164	274	1087		1087	-137	-5914948.5	1196451.125
1088		1088	4.901619517	15.39891501	18.86993395	-5914927.5	1196465.5	270	2	1088	982227.1113	270	1088		1088	-137	-5914928	1196466.125
1089		1089	3.684211527	11.57456981	10.66104689	-5914933	1196470.625	272	2	1089	982233.5681	272	1089		1089	-137	-5914933	1196470.625
1090		1090	2.536656053	7.969350429	5.054008688	-5914936.5	1196458.125	271	2	1090	982231.5832	271	1090		1090	-137	-5914936.5	1196458.125
1091		1091	3.189004143	10.01847352	7.987175825	-5914940	1196458.75	273	2	1091	982235.6635	273	1091		1091	-137	-5914940.5	1196458.75
1092		1092	3.040155388	9.550868994	7.258985219	-5914973.5	1196449.125	280	2	1092	982262.042	280	1092		1092	-137	-5914973.5	1196449
1093		1093	3.282881701	10.31359271	8.464671141	-5914981	1196444.375	281	2	1093	982267.0179	281	1093		1093	-137	-5914981	1196444.25
1094		1094	15.05337525	47.29171314	177.9755031	-5915010	1196498	292	2	1094	982313.1202	292	1094		1094	-137	-5915009.5	1196497.5
1095		1095	8.503741775	26.71522982	56.79472032	-5915018	1196468.875	291	2	1095	982312.6259	291	1095		1095	-137	-5915018	1196468.625
1096		1096	8.794683248	27.62910383	60.74684585	-5915029.5	1196506.375	299	2	1096	982338.2701	299	1096		1096	-137	-5915029.5	1196506.125
1097		1097	16.79369522	52.75925602	221.5070032	-5915151	1196607.75	433	2	1097	982497.1999	433	1097		1097	-137	-5915151.5	1196608.25
1098		1098	6.822501895	21.43351588	36.55754054	-5915178.5	1196465	402	2	1098	982461.498	402	1098		1098	-137	-5915178.5	1196465.125
1099		1099	21.25166981	66.76398265	354.7109596	-5915296.5	1196660.625	774	2	1099	982657.0031	774	1099		1099	-103	-5915296	1196659.875
1100		1100	39.97631881	125.5892564	1255.148508	-5915301	1196698.5	793	2	1100	982667.7201	793	1100		1100	-103	-5915301	1196698.75
1101		1101	18.32101059	57.55743475	263.6288867	-5915249.5	1196758.5	778	2	1101	982659.2051	778	1101		1101	-137	-5915249	1196759.375
1102		1102	8.003221989	25.14310848	50.30696003	-5915259	1196720.875	769	2	1102	982654.8549	769	1102		1102	-137	-5915259.5	1196720.625
1103		1103	9.718830763	30.53282484	74.18636783	-5915275.5	1196720.375	798	2	1103	982670.6549	798	1103		1103	-103	-5915275.5	1196720.125
1104		1104	26.38016068	82.8755369	546.5662941	-5915279	1196746.125	807	2	1104	982676.5579	807	1104		1104	-103	-5915280	1196746.5
1105		1105	27.07039202	85.04390729	575.5413706	-5915027.5	1196842.125	418	2	1105	982487.7267	418	1105		1105	-119	-5915027.5	1196840.875
1106		1106	19.14975041	60.1608745	288.0171954	-5915040.5	1196825	423	2	1106	982490.9081	423	1106		1106	-119	-5915040	1196824.875
1107		1107	17.89055597	56.20457861	251.3816243	-5915051	1196814.5	436	2	1107	982498.8967	436	1107		1107	-119	-5915050	1196814.625
1108		1108	6.037136606	18.96642317	28.62602248	-5915067	1196913.75	556	2	1108	982564.3876	556	1108		1108	-119	-5915067	1196913.75
1109		1109	4.433448564	13.92793687	15.43702884	-5915075.5	1196905	577	2	1109	982569.3243	577	1109		1109	-119	-5915075.5	1196905
1110		1110	4.54935033	14.29207274	16.25476037	-5915069	1196859.375	507	2	1110	982541.8008	507	1110		1110	-119	-5915069	1196859.25
1111		1111	5.13870249	16.14351616	20.73893266	-5915075	1196857.875	518	2	1111	982546.4215	518	1111		1111	-119	-5915075.5	1196857.875
1112		1112	4.312198021	13.54717584	14.60453291	-5915078.5	1196856.125	522	2	1112	982549.3579	522	1112		1112	-119	-5915079	1196856.125
1113		1113	5.716660943	17.95954272	25.66732947	-5915077.5	1196895.375	566	2	1113	982566.9118	566	1113		1113	-119	-5915078	1196895.375
1114		1114	5.55383625	17.44809144	24.22623876	-5915080.5	1196898.5	581	2	1114	982570.9494	581	1114		1114	-119	-5915081	1196898.625
1115		1115	9.668975798	30.37606946	73.42657828	-5915067	1196893.75	531	2	1115	982553.0118	531	1115		1115	-119	-5915067	1196894
1116		1116	3.841937908	12.06988914	11.59302302	-5915055	1196893.125	513	2	1116	982544.7227	513	1116		1116	-119	-5915055	1196892.875
1117		1117	3.046642861	9.57157912	7.29050015	-5915057	1196890.5	517	2	1117	982545.7503	517	1117		1117	-119	-5915057	1196890.5
1118		1118	14.29109995	44.89651624	160.4040842	-5915096.5	1196907.375	611	2	1118	982585.9381	611	1118		1118	-119	-5915097	1196908.25
1119		1119	6.97615397	21.91606452	38.22216442	-5915103.5	1196913.125	652	2	1119	982600.0891	652	1119		1119	-119	-5915103.5	1196913.375
1120		1120	3.367741906	10.57984974	8.907362664	-5915117.5	1196894.25	663	2	1120	982604.0794	663	1120		1120	-119	-5915117.5	1196894.25
1121		1121	8.356860534	26.25363312	54.84903106	-5915125	1196930.5	720	2	1121	982625.5121	720	1121		1121	-119	-5915125	1196930
1122		1122	10.22357457	32.11806118	82.08972071	-5915171.5	1196948.875	811	2	1122	982677.717	811	1122		1122	-119	-5915172	1196947.875
1123		1123	4.918851989	15.45288145	19.00242738	-5915173	1196915	788	2	1123	982665.5782	788	1123		1123	-119	-5915173	1196914.75
1124		1124	5.636351166	17.70714724	24.95096421	-5915187	1196922.5	819	2	1124	982681.5461	819	1124		1124	-119	-5915186.5	1196922.25
1125		1125	6.575702129	20.65823558	33.96069641	-5915194	1196919.375	832	2	1125	982687.296	832	1125		1125	-119	-5915194.5	1196919.5
1126		1126	10.03601405	31.52902387	79.10632089	-5915219	1196960.5	937	2	1126	982730.1161	937	1126		1126	-119	-5915219.5	1196960.875
1127		1127	6.462350364	20.30193655	32.79933723	-5915193.5	1196968.625	892	2	1127	982708.687	892	1127		1127	-119	-5915193.5	1196968.75
1128		1128	4.801194597	15.0831122	18.10389655	-5915158	1196935	780	2	1128	982660.2902	780	1128		1128	-119	-5915158	1196934.75
1129		1129	4.403671242	13.834603	15.23082886	-5915160	1196942	790	2	1129	982666.1082	790	1129		1129	-119	-5915160	1196942.125
1130		1130	26.25268801	82.47503381	541.2964022	-5914914	1196892.125	342	2	1130	982400.9754	342	1130		1130	-119	-5914913	1196890.5
1131		1131	4.792473618	15.05574933	18.03827015	-5914902	1196857.5	328	2	1131	982383.1123	328	1131		1131	-119	-5914902.5	1196857.375
1132		1132	13.99709088	43.97288771	153.872181	-5914882	1196870.125	316	2	1132	982365.6015	316	1132		1132	-119	-5914881.5	1196870.125
1133		1133	4.644503768	14.59122005	16.94233833	-5914888	1196866	322	2	1133	982373.8671	322	1133		1133	-119	-5914888	1196866.25
1134		1134	5.343086238	16.78549426	22.42117682	-5914901.5	1196874.75	336	2	1134	982390.8274	336	1134		1134	-119	-5914901.5	1196874.875
1135		1135	14.35575383	45.09980183	161.8599504	-5914929.5	1196883.5	354	2	1135	982416.1907	354	1135		1135	-119	-5914930.5	1196882.75
1136		1136	4.962368485	15.58973351	19.34049205	-5914939.5	1196887	371	2	1136	982432.159	371	1136		1136	-119	-5914939	1196887.125
1137		1137	5.002283743	15.71487477	19.65223665	-5914946	1196890.125	377	2	1137	982439.9483	377	1137		1137	-119	-5914946	1196890.125
1138		1138	3.153587363	9.907326599	7.810936296	-5914899.5	1196863.75	330	2	1138	982384.7602	330	1138		1138	-119	-5914899.5	1196863.75
1139		1139	4.447991278	13.9737739	15.53880297	-5914898	1196882.125	337	2	1139	982391.028	337	1139		1139	-119	-5914898	1196882.125
1140		1140	2.603883043	8.180393117	5.325231413	-5914890.5	1196884.25	331	2	1140	982386.2912	331	1140		1140	-119	-5914891	1196884.375
1141		1141	8.6672478	27.22912601	59.00075097	-5914866.5	1196902	321	2	1141	982368.4688	321	1141		1141	-119	-5914866	1196901.75
1142		1142	9.869794429	31.00688003	76.50789865	-5914872	1196906.75	323	2	1142	982377.0392	323	1142		1142	-119	-5914872.5	1196907.125
1143		1143	9.084810314	28.54064084	64.82127615	-5914884	1196912.75	335	2	1143	982389.5759	335	1143		1143	-119	-5914883.5	1196913
1144		1144	19.90746269	62.54125575	311.2600122	-5914895	1196921.25	340	2	1144	982399.5983	340	1144		1144	-119	-5914896	1196921.5
1145		1145	17.44473541	54.80406259	239.0097641	-5914838.5	1196913.5	303	2	1145	982344.7153	303	1145		1145	-119	-5914839.5	1196913.875
1146		1146	14.19306666	44.58905669	158.2146538	-5914851	1196928.5	315	2	1146	982365.0067	315	1146		1146	-119	-5914851.5	1196929
1147		1147	7.519111915	23.6222043	44.40490841	-5914916	1196957.875	378	2	1147	982441.2762	378	1147		1147	-119	-5914916	1196958.125
1148		1148	7.55663519	23.74007321	44.84915282	-5914939	1196951.125	401	2	1148	982460.1415	401	1148		1148	-119	-5914939	1196951
1149		1149	4.924758099	15.47180005	19.04898431	-5914832.5	1196950.25	312	2	1149	982360.2663	312	1149		1149	-119	-5914832.5	1196950
1150		1150	6.23717315	19.59442754	30.553101	-5914834	1196940.25	309	2	1150	982357.8623	309	1150		1150	-119	-5914834	1196940.5
1151		1151	11.1031346	34.88128365	96.82222388	-5914828	1196955.875	310	2	1151	982358.5037	310	1151		1151	-119	-5914828.5	1196956.5
1152		1152	6.331857897	19.89181163	31.48754578	-5914841.5	1196945.875	318	2	1152	982367.4615	318	1152		1152	-119	-5914842	1196946.25
1153		1153	6.72105984	21.11472151	35.47814067	-5914839.5	1196940.625	314	2	1153	982361.9178	314	1153		1153	-119	-5914840	1196940.5
1154		1154	9.508333006	29.8712038	71.00608789	-5914865	1196927.625	324	2	1154	982378.2445	324	1154		1154	-119	-5914865	1196927.75
1155		1155	7.422784196	23.31909979	43.27267052	-5914860.5	1196908.75	317	2	1155	982366.0415	317	1155		1155	-119	-5914860	1196909
1156		1156	3.933775054	12.35823385	12.15354446	-5914827	1196918.5	302	2	1156	982341.5566	302	1156		1156	-150	-5914827	1196918.5
1157		1157	5.460609272	17.15475802	23.41851373	-5914882.5	1196965.125	350	2	1157	982414.8521	350	1157		1157	-119	-5914882.5	1196965.125
1158		1158	3.64951472	11.46555655	10.4611738	-5914917.5	1196918.375	363	2	1158	982426.7941	363	1158		1158	-119	-5914918	1196918.375
1159		1159	2.364403783	7.428295833	4.391051376	-5914920.5	1196920	369	2	1159	982430.7083	369	1159		1159	-119	-5914920.5	1196920.25
1160		1160	19.20743416	60.3417949	289.7520949	-5914639	1196869.75	240	2	1160	982137.7281	240	1160		1160	-150	-5914639	1196869.75
1161		1161	16.09681721	50.56946976	203.5011819	-5914637	1196889.25	244	2	1161	982141.8445	244	1161		1161	-150	-5914636.5	1196889.25
1162		1162	15.45967745	48.56807995	187.7119864	-5914649.5	1196886.625	249	2	1162	982153.5076	249	1162		1162	-150	-5914650	1196886.875
1163		1163	8.274796989	25.99634562	53.7792499	-5914632	1196900.125	245	2	1163	982147.0192	245	1163		1163	-150	-5914632	1196900.25
1164		1164	13.19099319	41.4407487	136.661229	-5914632.5	1196909.625	248	2	1164	982148.7744	248	1164		1164	-150	-5914632.5	1196909.5
1165		1165	13.14827507	41.30638641	135.7764792	-5914650.5	1196868.625	246	2	1165	982147.2114	246	1165		1165	-150	-5914649.5	1196868.75
1166		1166	8.830507651	27.74174648	61.24318004	-5914647	1196875.25	247	2	1166	982148.3821	247	1166		1166	-150	-5914647	1196875.5
1167		1167	7.934474795	24.92707643	49.44618921	-5914659.5	1196880.25	250	2	1167	982163.6783	250	1167		1167	-150	-5914659.5	1196880.25
1168		1168	8.003221989	25.14310848	50.30696003	-5914628.5	1196841.875	236	2	1168	982116.0311	236	1168		1168	-150	-5914628.5	1196842.25
1169		1169	4.592168803	14.42698124	16.56307888	-5914608.5	1196897.5	237	2	1169	982125.8706	237	1169		1169	-150	-5914608.5	1196897.75
1170		1170	5.369971729	16.86996875	22.6474178	-5914645.5	1196850.5	239	2	1170	982137.567	239	1170		1170	-150	-5914645.5	1196850.875
1171		1171	17.87438104	56.15430926	250.9321541	-5915239.5	1196747.25	752	2	1171	982644.2182	752	1171		1171	-137	-5915240	1196746.25
1172		1172	20.81538796	65.39338363	340.2967137	-5915238	1196826.125	813	2	1172	982678.9071	813	1172		1172	-119	-5915237.5	1196826
1173		1173	5.222829482	16.40822427	21.42462863	-5915030	1196588.375	325	2	1173	982378.9495	325	1173		1173	-137	-5915030.5	1196588.125
1174		1174	4.257199091	13.37454163	14.2346879	-5915039.5	1196584.75	332	2	1174	982386.5273	332	1174		1174	-137	-5915039.5	1196584.375
1175		1175	4.406955132	13.84471556	15.25310329	-5915039.5	1196580.25	329	2	1175	982384.688	329	1175		1175	-137	-5915039.5	1196580.375
1176		1176	2.900148496	9.11093286	6.6056541	-5915043	1196598.125	339	2	1176	982396.948	339	1176		1176	-137	-5915042.5	1196598
1177		1177	7.708478386	24.21667246	46.66798737	-5915031	1196536.5	308	2	1177	982354.3981	308	1177		1177	-137	-5915030.5	1196536.5
1178		1178	7.199412797	22.61741718	40.70766139	-5915039	1196548.5	319	2	1178	982368.1692	319	1178		1178	-137	-5915039.5	1196548.875
1179		1179	17.82615284	56.00264922	249.5785629	-5915054.5	1196567.625	334	2	1179	982388.0147	334	1179		1179	-137	-5915055	1196567.625
1180		1180	7.812484151	24.54353808	47.936296	-5915077.5	1196572.625	349	2	1180	982414.851	349	1180		1180	-137	-5915078	1196572
1181		1181	15.5390558	48.81725109	189.6429827	-5915067.5	1196574.125	343	2	1181	982403.0267	343	1181		1181	-137	-5915067.5	1196573.875
1182		1182	3.675252244	11.54583756	10.60818347	-5915069	1196588.875	357	2	1182	982417.867	357	1182		1182	-137	-5915069.5	1196589.125
1183		1183	6.707481547	21.07223426	35.3355054	-5915096.5	1196620.75	398	2	1183	982455.7756	398	1183		1183	-137	-5915096.5	1196620.75
1184		1184	9.518309679	29.90271098	71.15595673	-5915103	1196590.375	388	2	1184	982446.5055	388	1184		1184	-137	-5915103.5	1196590.375
1185		1185	4.658577605	14.63510938	17.04441426	-5915113.5	1196599	403	2	1185	982462.6672	403	1185		1185	-137	-5915113.5	1196599
1186		1186	5.192233709	16.31209154	21.17431822	-5915087.5	1196585.5	370	2	1186	982431.7384	370	1186		1186	-137	-5915087	1196585.375
1187		1187	5.10345864	16.03311811	20.45625457	-5915123	1196543.25	383	2	1187	982445.5673	383	1187		1187	-137	-5915123	1196543.25
1188		1188	6.159152725	19.34969747	29.79466417	-5915113.5	1196541.25	373	2	1188	982436.5884	373	1188		1188	-137	-5915113.5	1196541.375
1189		1189	4.836631642	15.19462703	18.37258326	-5915114	1196562.125	385	2	1189	982446.1651	385	1189		1189	-137	-5915114.5	1196562
1190		1190	5.013330167	15.75009656	19.74042858	-5915082	1196561.625	352	2	1190	982415.4601	352	1190		1190	-137	-5915082	1196561.625
1191		1191	4.14714636	13.02835803	13.50732985	-5915083.5	1196564.625	359	2	1191	982419.0472	359	1191		1191	-137	-5915084	1196564.875
1192		1192	13.939599	43.79257247	152.6128317	-5914996.5	1196558	296	2	1192	982328.33	296	1192		1192	-137	-5914996	1196557.75
1193		1193	7.881138058	24.75952002	48.78368231	-5915252	1196601.25	630	2	1193	982593.2815	630	1193		1193	-137	-5915252	1196600.875
1194		1194	4.812153853	15.11800644	18.18775887	-5915265	1196642.125	724	2	1194	982626.6677	724	1194		1194	-103	-5915265	1196642.5
1195		1195	6.75920686	21.23465307	35.88231677	-5915266	1196648.375	727	2	1195	982629.0263	727	1195		1195	-103	-5915266.5	1196648.25
1196		1196	19.13261828	60.10705574	287.5021167	-5915298.5	1196617.375	746	2	1196	982638.2781	746	1196		1196	-103	-5915299	1196618
1197		1197	16.1485803	50.73205621	204.8118431	-5915309	1196636	775	2	1197	982658.7017	775	1197		1197	-103	-5915309	1196635.875
1198		1198	5.399824409	16.9643083	22.90142199	-5915328.5	1196624.25	808	2	1198	982676.7933	808	1198		1198	-103	-5915328.5	1196623.75
1199		1199	7.719117177	24.25008612	46.79685923	-5915214.5	1196625.875	575	2	1199	982569.0614	575	1199		1199	-137	-5915214.5	1196625.75
1200		1200	4.459766273	14.01087492	15.621425	-5915236.5	1196627.625	629	2	1200	982592.9026	629	1200		1200	-137	-5915236	1196628
1201		1201	16.92414752	53.16878461	224.9591185	-5915179.5	1196543.5	428	2	1201	982492.903	428	1201		1201	-137	-5915179	1196543.125
